Date,PA1436583006-DIVMOM,US22160K1051-DIVMOM,US4581401001-DIVMOM,AN8068571086-DIVMOM,PA1436583006-EBITDA2EV,US22160K1051-EBITDA2EV,US4581401001-EBITDA2EV,AN8068571086-EBITDA2EV,PA1436583006-SLW,US22160K1051-SLW,US4581401001-SLW,AN8068571086-SLW,PA1436583006-FST,US22160K1051-FST,US4581401001-FST,AN8068571086-FST
2009-03-31,0.015831998619836484,0.013471691243400684,0.06019147569531962,0.030529737482364466,,,,,-0.4302294908994987,-0.25,-0.31712857791912774,-0.5895311236863379,0.10655737704918034,0.13501592746875768,0.17789968652037613,0.046098377543136726
2009-04-01,0.01487884677643963,0.013471691243400684,0.06010949744513537,0.03052321772182388,,,,,-0.362302795460836,-0.23198011599005797,-0.30641439778495627,-0.5790659565751741,0.27292817679558,0.1716380182002022,0.22095857026807453,0.1366150442477878
2009-04-02,0.01487884677643963,0.013471691243400684,0.06010949744513537,0.03052321772182388,,,,,-0.3669196545406961,-0.22191647782453872,-0.2937471884840306,-0.5449444040320066,0.3982658959537573,0.23319651103129813,0.2651087832393231,0.19221344949632457
2009-04-03,0.01487884677643963,0.013471691243400684,0.06010949744513537,0.03052321772182388,,,,,-0.31964809384164217,-0.22365079365079366,-0.28250112460638777,-0.5599062591543794,0.502944640753828,0.272372528616025,0.27091633466135456,0.22907008453776934
2009-04-06,0.01461408237549606,0.013471691243400684,0.060056797141445496,0.030518202521408046,0.3047682762646379,3.896019466166391,-3.5707234522634326,1.054426137432669,-0.3299945858148349,-0.2383535417996171,-0.28526363226678686,-0.5674212598425197,0.2904066736183524,0.18933731938216236,0.13936781609195403,0.1120951417004048
2009-04-07,0.01461408237549606,0.013471691243400684,0.060056797141445496,0.030518202521408046,,,,,-0.35722100656455147,-0.2541800643086817,-0.3087248322147652,-0.5709580838323354,0.19471276054905928,0.172649140546006,0.1067335243553007,0.10798969072164954
2009-04-08,0.013607977651910495,0.013471691243400684,0.05996896330196237,0.03051118124082588,,,,,-0.3578693790149893,-0.23704414587332057,-0.3219360568383659,-0.5388200402499734,0.1567020250723241,0.1674008810572689,0.051652892561983466,0.08958958958958951
2009-04-09,0.013607977651910495,0.013471691243400684,0.05996896330196237,0.03051118124082588,,,,,-0.3628670980587356,-0.2743308061271855,-0.30582102519548215,-0.539568345323741,0.24634858812074012,0.11137440758293837,0.0870748299319728,0.12366412213740463
2009-04-10,0.013607977651910495,0.013471691243400684,0.05996896330196237,0.03051118124082588,,,,,-0.3564605329311211,-0.2863664029214851,-0.2991228070175439,-0.5468445356593126,0.24634858812074012,0.11137440758293837,0.0870748299319728,0.12366412213740463
2009-04-13,0.013396166131155638,0.013471691243400684,0.05992211858757138,0.030506667560451627,0.30207545283011855,4.278298471234945,-3.651595507326096,1.0482549523034213,-0.30374701036407126,-0.29489516864175025,-0.3248838191803971,-0.5379555184295708,0.2780487804878049,0.10185185185185186,0.12140350877192985,0.06780888030888033
2009-04-14,0.013396166131155638,0.013471691243400684,0.05992211858757138,0.030506667560451627,,,,,-0.36641604010025053,-0.3230332885505298,-0.3392488650433346,-0.5219982661465106,0.1714550509731234,0.031150522964984217,0.07449664429530212,0.04749465685110432
2009-04-15,0.012337108527381358,0.013471691243400684,0.05982842915878938,0.030499144759827873,,,,,-0.36746692797648206,-0.3195230998509687,-0.3593109105824447,-0.5087927500269716,0.16991391028545544,0.02699055330634259,0.02493438320209962,0.06105802843160113
2009-04-16,0.012337108527381358,0.013471691243400684,0.05982842915878938,0.030499144759827873,,,,,-0.30058688440928805,-0.31794039539687224,-0.35195758564437196,-0.503507825148408,0.2242072353729343,0.02460106382978733,0.048844884488448814,0.038140374633265584
2009-04-17,0.012337108527381358,0.013471691243400684,0.05982842915878938,0.030499144759827873,,,,,-0.27699655080923313,-0.3163554891710232,-0.3532338308457712,-0.5144406214159107,0.27934272300469476,0.020968101717599996,0.06484641638225241,0.12162813102119463
2009-04-20,0.012178249886815215,0.013471691243400684,0.05978744003369726,0.030495132599495208,0.3038111478611043,5.049400672049752,-3.112359024105815,1.0513314029484384,-0.35717922606924646,-0.3395889186773905,-0.3842364532019704,-0.5311004784688995,0.08322608322608338,-0.0673117374842237,-0.03350515463917525,-0.056684491978609586
2009-04-21,0.012178249886815215,0.013471691243400684,0.05978744003369726,0.030495132599495208,,,,,-0.35216620217886996,-0.31676470588235295,-0.3668590272052762,-0.49021537115994307,0.12941696113074208,0.002157031924072461,0.02400000000000002,0.013475331449684935
2009-04-22,0.011066239402852222,0.013471691243400684,0.05968789501561638,0.03048710827882987,,,,,-0.3041088720230306,-0.30173564753004,-0.34735526863806754,-0.4827123195703257,0.1708498458828709,0.005554368724631553,0.04886211512717531,0.019629466254962313
2009-04-23,0.011066239402852222,0.013471691243400684,0.05968789501561638,0.03048710827882987,,,,,-0.24714828897338403,-0.29536563346373756,-0.34167019923696484,-0.49816968130921613,0.19792566983578208,-0.03363598844407767,-0.018331226295828174,0.023495827843653894
2009-04-24,0.011066239402852222,0.013471691243400684,0.05968789501561638,0.03048710827882987,,,,,-0.20497762863534674,-0.2694874127995147,-0.3321932449764857,-0.47992051871993313,0.28236355435272875,0.016244725738396637,0.012970168612191912,0.14269301470588225
2009-04-27,0.010960333642474793,0.013471691243400684,0.05965276147982313,0.03048359763853879,0.3045607249643241,3.9223691920262302,-3.259797796205839,0.9700865335901517,-0.3171341294084976,-0.28090566037735853,-0.33709327548806944,-0.5111156022635408,0.1754302103250478,0.030054054054054147,0.0380434782608694,0.17655642023346307
2009-04-28,0.010960333642474793,0.013471691243400684,0.05965276147982313,0.03048359763853879,,,,,-0.3142780461621041,-0.3019427554500964,-0.35930183056619835,-0.5060662142710262,0.18287037037037024,0.016191709844559643,0.0013306719893546592,0.18266863613983264
2009-04-29,0.010960333642474793,0.013471691243400684,0.05965276147982313,0.03048359763853879,,,,,-0.27035203520352036,-0.28261851015801354,-0.3317370483239007,-0.4798294863797048,0.15147569444444464,0.028478964401294604,0.021290751829674104,0.21727493917274932
2009-04-30,0.009795370278323086,0.013471691243400684,0.05954736087244338,0.03047507179783187,,,,,-0.2533333333333334,-0.269392663860493,-0.3183585313174946,-0.5001020408163266,0.11120297643654387,0.011025587684626581,0.005095541401273884,0.11874857273350092
2009-05-01,0.009795370278323086,0.013471691243400684,0.05954736087244338,0.03047507179783187,,,,,-0.27849848192105986,-0.2851146754609504,-0.32464758650149506,-0.48568818514007306,0.024294670846394917,-0.02494377427928851,-0.008777429467084596,0.12425116485467047
2009-05-04,0.00974241739813437,0.013471691243400684,0.05951808292594901,0.03047206267758237,0.296131932325677,3.90389319121942,-4.252687322162504,0.8795642790720077,-0.2173107464266808,-0.29641645774959446,-0.2937685459940653,-0.4406288787753414,0.19474747474747467,-0.0006284038542103687,0.05044136191677184,0.23048919226393627
2009-05-05,0.00974241739813437,0.013471691243400684,0.05951808292594901,0.03047206267758237,,,,,-0.20885051268213717,-0.2894422904861319,-0.2933974639265413,-0.4247505837401825,0.24765957446808518,0.027161026083207584,0.04595469255663431,0.2607583158874156
2009-05-06,0.00974241739813437,0.013471691243400684,0.05951808292594901,0.03047206267758237,,,,,-0.20480302212628176,-0.3010736653742917,-0.29514648010494093,-0.40511568669072384,0.22842851187995006,-0.01740041928721181,0.05566470203012441,0.2873220027560863
2009-05-07,0.00852450115379395,0.013471691243400684,0.05940682672927039,0.030463035316833868,,,,,-0.28111423460260676,-0.32713155581599773,-0.3015943312666076,-0.40194561131992035,0.09882812499999982,-0.02068230277185501,-0.013141426783479404,0.225090579710145
2009-05-08,0.00852450115379395,0.013471691243400684,0.05940682672927039,0.030463035316833868,,,,,-0.28629961587708064,-0.31801551295185126,-0.2901578458681523,-0.36232374506486187,0.08867187499999996,-0.006396588486140664,-0.04317897371714652,0.28011775362318847
2009-05-11,0.008524501153793948,0.013471691243400684,0.05938340437207489,0.03046052771662595,0.2997845411190738,4.405039631355762,-3.310198956461394,0.869739937204993,-0.2807387862796833,-0.31680522565320657,-0.25097465886939574,-0.36857274613788327,0.04045801526717563,-0.008403361344537674,-0.0381727158948687,0.23774011299435038
2009-05-12,0.008524501153793948,0.013471691243400684,0.05938340437207489,0.03046052771662595,,,,,-0.3111054116440113,-0.31458211572180017,-0.2620087336244541,-0.3501573609977854,0.0625,0.03439911797133388,-0.049968769519050604,0.26388574019496724
2009-05-13,0.008524501153793948,0.013471691243400684,0.05938340437207489,0.03046052771662595,,,,,-0.37902235323016453,-0.3377339329754825,-0.27849308536003803,-0.37751424252993837,-0.02091402013942678,-0.00021901007446334386,-0.0313700384122918,0.1759279595870853
2009-05-14,0.00852450115379395,0.013471691243400684,0.05926629258609739,0.030450998835835862,,,,,-0.36131934032983515,-0.34722424595657875,-0.23561239547466795,-0.33337453646477133,-0.06749361546880706,-0.03093229504650663,-0.022026431718061734,0.172391304347826
2009-05-15,0.00852450115379395,0.013471691243400684,0.05926629258609739,0.030450998835835862,,,,,-0.36868686868686873,-0.3554659369148784,-0.2465277777777778,-0.3848244888311074,-0.08256880733944949,-0.02228533974218927,-0.0262820512820513,0.11767232123684779
2009-05-18,0.008524501153793948,0.013471691243400684,0.059248725818200766,0.03044899275566953,0.30113456648297315,4.381742565225641,-3.397759518447078,0.8785572308007294,-0.3418633540372671,-0.34503339491260476,-0.2313026250619119,-0.3778007583591865,0.04910891089108915,0.039467749210645,0.03466666666666662,0.22789115646258495
2009-05-19,0.008524501153793948,0.013471691243400684,0.059248725818200766,0.03044899275566953,,,,,-0.35425790754257913,-0.32120776419841834,-0.22371031746031744,-0.39095624718087507,0.037935080172076585,0.016142918639689974,0.01888020833333348,0.15826720995067545
2009-05-20,0.008524501153793948,0.013471691243400684,0.059248725818200766,0.03044899275566953,,,,,-0.3893222818137494,-0.29253081943437276,-0.1952479338842975,-0.3364677516576251,-0.05791650996615261,0.03632887189292555,-0.00574345883854499,0.1905688946571491
2009-05-21,0.00852450115379395,0.013471691243400684,0.05912575844292439,0.03043896235483786,,,,,-0.39760800585794487,-0.29863530778164915,-0.22073921971252575,-0.4019573978123201,-0.10966810966810969,0.03160367285927834,-0.022537025112685072,0.11435314310233857
2009-05-22,0.00852450115379395,0.013471691243400684,0.05912575844292439,0.03043896235483786,,,,,-0.3591060878499872,-0.26112895823772386,-0.18867924528301883,-0.3690563277249451,-0.12240590925079142,0.002698775171268375,-0.03649167733674763,0.04061934446008442
2009-05-25,0.008524501153793948,0.013471691243400684,0.05911404726432665,0.030437457794713112,,,,,-0.3640071373948508,-0.2921002491572623,-0.2185877466251298,-0.37378993223620527,0.014640097600650659,0.013853904282115748,-0.015052356020942348,0.0696568830095079
2009-05-26,0.008524501153793948,0.013471691243400684,0.05911404726432665,0.030437457794713112,,,,,-0.3483400402414486,-0.2564684521107581,-0.19500780031201248,-0.40557821629368307,0.014090019569471535,0.04397705544933084,0.02857142857142847,0.12239800166527903
2009-05-27,0.008524501153793948,0.013471691243400684,0.05911404726432665,0.030437457794713112,,,,,-0.33672104840866546,-0.24082711442786064,-0.1643243243243243,-0.4061596619968868,-0.06520919713531848,0.02433396265995369,0.007166123778501676,0.06755946432140703
2009-05-28,0.00852450115379395,0.013471691243400684,0.0589852242997514,0.03042692587383986,,,,,-0.3447071466953251,-0.2523379052369077,-0.1561996779388083,-0.34643934122013453,-0.09263392857142849,-0.012962962962963065,-0.0038022813688212143,0.1502347417840375
2009-05-29,0.00852450115379395,0.013471691243400684,0.0589852242997514,0.03042692587383986,,,,,-0.3101952277657267,-0.2511189998456552,-0.15935828877005342,-0.33630986895512005,-0.026778882938025994,0.01740406793877125,-0.005692599620493399,0.12946516676534436
2009-06-01,0.008524501153793948,0.013471691243400684,0.05897936871045253,0.030425922833756693,0.30074194198752474,3.422845898500448,-4.10763445145273,0.8119102740626624,-0.2642029784886928,-0.24674143679903005,-0.11147011308562194,-0.32776641672347184,-0.09773419005749073,0.04171033326346674,-0.009603841536614643,0.09411982248520712
2009-06-02,0.008524501153793948,0.013471691243400684,0.05897936871045253,0.030425922833756693,,,,,-0.24507042253521127,-0.25403529944184644,-0.1567708333333332,-0.3121004300825294,-0.08594815825375168,0.03777544596012605,0.0018564356435644136,0.09188191881918817
2009-06-03,0.008524501153793948,0.013471691243400684,0.05897936871045253,0.030425922833756693,,,,,-0.21035209148359912,-0.23306962025316458,-0.07701215981470755,-0.22861016949152546,-0.1096029860875467,0.03413697461062526,-0.011166253101737023,0.014986619090098241
2009-06-04,0.00852450115379395,0.013471691243400684,0.0588446901565784,0.030414889392841857,,,,,-0.26478076379066484,-0.26274449407053757,-0.13881473571809932,-0.2532974772698169,-0.07607536437966589,0.042238188547790045,0.022828154724159777,0.07781885397412203
2009-06-05,0.00852450115379395,0.013471691243400684,0.0588446901565784,0.030414889392841857,,,,,-0.2894078398665555,-0.2635646931519554,-0.14038876889848806,-0.2549759333940419,-0.08288482238966643,0.022317596566523656,0.04120340091563124,0.013090394480806733
2009-06-08,0.008524501153793948,0.013471691243400684,0.0588446901565784,0.030414387872800274,0.30406883248356464,3.926775083309412,-3.65561963619094,0.8351312213573246,-0.279123414071511,-0.2323966408268734,-0.07441860465116279,-0.20441298917568695,-0.08290535583272196,0.032811820947414194,0.03578399479505534,0.04674091656016066
2009-06-09,0.008524501153793948,0.013471691243400684,0.0588446901565784,0.030414387872800274,,,,,-0.23549175320708615,-0.24712460063897757,-0.05141536683997672,-0.18861160898938367,-0.06813104988830965,0.004689831592411098,0.07955292570677197,0.0556053811659194
2009-06-10,0.008524501153793948,0.013471691243400684,0.0588446901565784,0.030414387872800274,,,,,-0.22940226171243938,-0.2295353067636844,-0.027761370348493686,-0.14719424460431652,-0.056566455696202556,0.02059145673603524,0.08790482485128881,0.10702278670153165
2009-06-11,0.00852450115379395,0.013471691243400684,0.0588446901565784,0.030402852911843855,,,,,-0.1980398783372761,-0.19948096885813138,0.02059925093632975,-0.05054206749121992,-0.07159624413145538,0.03281250000000013,0.05212355212355235,0.15297608010383823
2009-06-12,0.00852450115379395,0.013471691243400684,0.0588446901565784,0.030402852911843855,,,,,-0.18316998986143962,-0.17577988082719942,0.0036923076923076614,-0.08875113395827028,-0.033199999999999896,0.05094972067039105,0.07373271889400912,0.15792507204610962
2009-06-15,0.008524501153793948,0.013471691243400684,0.0588446901565784,0.030402852911843855,0.3079869339517394,4.274810716069008,-3.697708149424383,0.819088899943729,-0.17048710601719197,-0.1483455882352941,0.024358974358974494,-0.032369942196531665,-0.1257078142695356,0.005207203297895369,0.029639175257732076,0.08199445983379516
2009-06-16,0.008524501153793948,0.013471691243400684,0.0588446901565784,0.030402852911843855,,,,,-0.19593147751605988,-0.14749536178107603,0.04410796576695186,-0.05834710743801652,-0.15109269027882433,-0.026689260749841126,0.013418530351437585,0.054804665802629104
2009-06-17,0.008524501153793948,0.013471691243400684,0.0588446901565784,0.030402852911843855,,,,,-0.25573135292218274,-0.21723790322580638,-0.05002942907592689,-0.14599542334096116,-0.07984031936127745,-0.04489544895448949,0.03594351732991008,0.017078488372092915
2009-06-18,0.00852450115379395,0.013471691243400684,0.0588446901565784,0.030402852911843855,,,,,-0.1838550247116969,-0.20835473377846248,-0.0037664783427495685,-0.16379181040947954,0.00364667747163705,-0.0428482715793832,0.045454545454545414,0.07335386984982684
2009-06-19,0.00852450115379395,0.013471691243400684,0.0588446901565784,0.030402852911843855,,,,,-0.043853342918763416,-0.13989927252378287,0.06804536357571722,0.01746323529411775,0.0661322645290583,-0.045341614906832306,0.06378737541528245,0.06956521739130439
2009-06-22,0.008524501153793948,0.013471691243400684,0.0588446901565784,0.030402852911843855,0.30473649448400786,4.608370866747226,-3.4964137471671446,0.9056586334783449,-0.16234652114597548,-0.2152621560823672,-0.012594458438287215,-0.016541353383458746,-0.015631262525050094,-0.0610766045548653,0.041860465116279055,0.011014492753623095
2009-06-23,0.008524501153793948,0.013471691243400684,0.0588446901565784,0.030402852911843855,,,,,-0.17066576546130452,-0.2226629872369782,0.020000000000000018,0.06621324264852957,-0.0528753377074489,-0.08282458282458283,0.02131782945736438,-0.011498516320474828
2009-06-24,0.008524501153793948,0.013471691243400684,0.0588446901565784,0.030402852911843855,,,,,-0.152643831060858,-0.22451790633608815,0.0037406483790525247,-0.04090419806243273,0.02741935483870961,-0.0776162195371698,0.04139715394566634,0.000936154278225132
2009-06-25,0.00852450115379395,0.013471691243400684,0.0588446901565784,0.030402852911843855,,,,,-0.13970588235294124,-0.17150017901897596,0.06950819672131137,0.029193008553365596,0.05535055350553497,-0.035230352303523005,0.03753180661577593,-0.017746228926353136
2009-06-26,0.00852450115379395,0.013471691243400684,0.0588446901565784,0.030402852911843855,,,,,-0.09978693181818177,-0.1333333333333333,0.1172839506172838,0.09529553679131464,-0.003537735849056589,-0.04348722176422104,0.03625954198473269,-0.048051721125284
2009-06-29,0.008524501153793948,0.013471691243400684,0.0588446901565784,0.030402852911843855,0.3017943161638704,4.316250675217999,-4.005164544486506,0.8669330584179092,-0.044672281215671905,-0.11511204750047876,0.1288766368022054,0.056302843966179905,-0.022113943028485794,-0.07042253521126762,-0.0072727272727273196,-0.0709819165117459
2009-06-30,0.008524501153793948,0.013471691243400684,0.0588446901565784,0.030402852911843855,,,,,-0.02828054298642535,-0.10111918319261726,0.15896358543417377,0.13867845117845112,-0.03843283582089552,-0.07421638018200205,0.02223594811612095,-0.08567083474146675
2009-07-01,0.008524501153793948,0.013471691243400684,0.0588446901565784,0.030402852911843855,,,,,0.04912140575079871,-0.11772639691714837,0.1957894736842105,0.2541589648798521,0.0011432926829268997,-0.055291933154528516,0.06900878293600998,-0.045878010195113395
2009-07-02,0.00852450115379395,0.013471691243400684,0.0588446901565784,0.030402852911843855,,,,,-0.0854978354978354,-0.22338204592901878,0.05422446406052961,0.09479166666666661,-0.02462485571373596,-0.0674744098600375,0.03657780533168009,-0.09878237009089363
2009-07-03,0.00852450115379395,0.013471691243400684,0.0588446901565784,0.030402852911843855,,,,,-0.10739436619718301,-0.21518987341772156,0.11914323962516726,0.024366471734892814,-0.008215962441314395,-0.06297229219143574,0.05025125628140703,-0.08241662301379438
2009-07-06,0.008524501153793948,0.013471691243400684,0.0588446901565784,0.030402852911843855,0.3033092734011566,4.483426285311213,-4.142958837214943,0.9181813039545789,-0.11389759665621735,-0.19782341583289442,0.02288188002473701,-0.024644549763033097,0.01760000000000006,-0.038501998737639376,0.03894472361809043,-0.10256410256410253
2009-07-07,0.008524501153793948,0.013471691243400684,0.0588446901565784,0.030402852911843855,,,,,-0.018503937007874005,-0.21873355551657603,0.013661031750982655,-0.047434656340755055,-0.003995205753096309,-0.05495438149798437,-0.010353227771011109,-0.16397621070518265
2009-07-08,0.008524501153793948,0.013471691243400684,0.0588446901565784,0.030402852911843855,,,,,0.018280016618196893,-0.1393304656816906,0.019181585677749302,0.00221194450030171,0.02767295597484276,-0.012234385061171915,-0.0315917375455651,-0.1591024126877003
2009-07-09,0.00852450115379395,0.013471691243400684,0.0588446901565784,0.030402852911843855,,,,,0.013226452905811703,-0.1740787801778908,-0.014760147601476148,-0.0357142857142857,0.06531816266329549,-0.016641452344931973,-0.020183486238532167,-0.19234480540366683
2009-07-10,0.00852450115379395,0.013471691243400684,0.0588446901565784,0.030402852911843855,,,,,0.052003410059676014,-0.1627257493948986,0.06507304116865864,0.005374203821655987,0.02110053785684718,-0.04380182862002979,-0.016554261189454245,-0.16193794591007138
2009-07-13,0.008524501153793948,0.013471691243400684,0.0588446901565784,0.030402852911843855,0.30398956954816014,4.752158956601857,-4.098882053821395,0.9254650757152234,0.1457952468007313,-0.15959633713324606,0.18889689978370572,0.058982346832814114,0.08246977547495682,-0.029354629829484113,0.031914893617021045,-0.12971496842464592
2009-07-14,0.008524501153793948,0.013471691243400684,0.0588446901565784,0.030402852911843855,,,,,0.1570585565138447,-0.16719067874976878,0.15037593984962383,0.008758271701050813,0.13138038171327104,-0.02002176278563661,0.06116015132408559,-0.0902229243461471
2009-07-15,0.008524501153793948,0.013471691243400684,0.0588446901565784,0.030402852911843855,,,,,0.3074340527577937,-0.11509433962264148,0.2578397212543555,0.06687524442706305,0.18264642082429505,0.006653788366602242,0.1183395291201983,-0.025366202215076683
2009-07-16,0.00852450115379395,0.013471691243400684,0.0588446901565784,0.030402852911843855,,,,,0.30210325047801123,-0.09162203519510326,0.32806891600861454,0.140625,0.09971740008074281,0.027032871972318295,0.16572148708254564,-0.004843049327354354
2009-07-17,0.00852450115379395,0.013471691243400684,0.0588446901565784,0.030402852911843855,,,,,0.3690228690228692,-0.02665026650266511,0.389792899408284,0.24494332073794167,-0.009774436090225658,0.029711559314682168,0.17364147407870067,0.0119241192411923
2009-07-20,0.008524501153793948,0.013471691243400684,0.0588446901565784,0.030402852911843855,0.2989152839019537,3.691357354776546,-8.411236868434218,0.8401282254199433,0.37986041874376886,-0.03001801080648392,0.30977130977130973,0.10019342359767891,0.12703583061889256,0.06879823594266798,0.2053571428571428,0.08715596330275233
2009-07-21,0.008524501153793948,0.013471691243400684,0.0588446901565784,0.030402852911843855,,,,,0.4565102793885083,0.006658343736995365,0.41891891891891886,0.16899097621000836,0.12591687041564792,0.0734413135123142,0.1954459203036052,0.06941838649155718
2009-07-22,0.008524501153793948,0.013471691243400684,0.0588446901565784,0.030402852911843855,,,,,0.4659989457037428,0.01581356637536402,0.4369369369369369,0.1341263330598852,0.09144427001569855,0.0839253996447602,0.18881987577639747,0.034418256640478706
2009-07-23,0.00852450115379395,0.013471691243400684,0.0588446901565784,0.030402852911843855,,,,,0.5399137001078749,0.027266962587190857,0.4984615384615385,0.2047966631908238,0.10916860916860927,0.050129645635263564,0.19435928877988973,0.043721770551038874
2009-07-24,0.00852450115379395,0.013471691243400684,0.0588446901565784,0.030402852911843855,,,,,0.5159574468085106,0.05068434559452539,0.4767353165522503,0.1415488751741989,0.12426035502958577,0.058608058608058844,0.18845917740945373,0.05249632892804712
2009-07-27,0.008524501153793948,0.013471691243400684,0.0588446901565784,0.030402852911843855,0.2978422416143987,3.6425733905455178,-11.500358016906947,0.8452896405730611,0.7146326654523376,0.07532582284073319,0.5588470776621295,0.19429175475687122,0.08240705251054048,0.05367965367965355,0.18864468864468864,0.027651446243405653
2009-07-28,0.008524501153793948,0.013471691243400684,0.0588446901565784,0.030402852911843855,,,,,0.8928095872170441,0.08557457212713948,0.5838103025347507,0.3787878787878787,0.10322079937912298,0.06684141546526878,0.17039274924471304,0.00905562742561461
2009-07-29,0.008524501153793948,0.013471691243400684,0.0588446901565784,0.030402852911843855,,,,,0.7305009511731135,0.04410190537358183,0.4797864225781845,0.1664444444444444,0.03882755995432041,0.06507971172745153,0.13849765258215951,-0.032977155490051535
2009-07-30,0.008524501153793948,0.013471691243400684,0.0588446901565784,0.030402852911843855,,,,,0.5864788732394366,-0.004044489383215444,0.4255162241887904,0.1517568441474455,0.11084812623274165,0.10327060931899634,0.15610047846889952,0.01674595623215991
2009-07-31,0.00852450115379395,0.013471691243400684,0.0588446901565784,0.030402852911843855,,,,,0.5689461883408071,-0.023090586145648295,0.46610814927646604,0.145610278372591,0.10414201183431948,0.1088709677419355,0.1513157894736843,0.01807802093244537
2009-08-03,0.008524501153793948,0.013471691243400684,0.0588446901565784,0.030402852911843855,0.29621608738976335,3.363174772848744,-10.851173249705049,0.852541037821495,0.48947098099640485,-0.02818270165208947,0.38654259126700063,0.11587554846429993,0.1399371069182389,0.09409190371991238,0.17110036275695295,0.08746355685131202
2009-08-04,0.008524501153793948,0.013471691243400684,0.0588446901565784,0.030402852911843855,,,,,0.5110426296866977,-0.03828960155490779,0.3829634931997137,0.10091743119266061,0.18010429201764944,0.1109115401885945,0.18892307692307697,0.12195121951219501
2009-08-05,0.008524501153793948,0.013471691243400684,0.0588446901565784,0.030402852911843855,,,,,0.3790476190476191,-0.046823392267340114,0.3666666666666665,0.06621994481671267,0.1815585475316197,0.06605823554976098,0.1831869510664994,0.0854735152487962
2009-08-06,0.008524501153793948,0.013471691243400684,0.0588446901565784,0.030402852911843855,,,,,0.4757529351710057,0.017532874139010612,0.4888535031847132,0.27614068441064643,0.14359177215189867,0.0714285714285714,0.16729088639200995,0.0692951015531662
2009-08-07,0.00852450115379395,0.013471691243400684,0.0588446901565784,0.030402852911843855,,,,,0.5107018417122948,0.0,0.3930722891566265,0.2124316939890709,0.22974068071312814,0.114076050700467,0.1533665835411473,0.0542466838249851
2009-08-10,0.008524501153793948,0.013471691243400684,0.0588446901565784,0.030402852911843855,0.2942395721327259,3.484667876678476,-8.07179933391341,0.8869206523364868,0.40962718263331754,-0.039284325165305334,0.3733528550512446,0.25817070303315304,0.19146390107698452,0.09851011785634878,0.1376591873862949,0.049421455187291574
2009-08-11,0.008524501153793948,0.013471691243400684,0.0588446901565784,0.030402852911843855,,,,,0.39990512333965866,-0.07260663507109,0.4596711041503525,0.32200000000000006,0.1577089054531191,0.08638685320897177,0.1075460487225195,0.020258537526529174
2009-08-12,0.008524501153793948,0.013471691243400684,0.0588446901565784,0.030402852911843855,,,,,0.41852886405959033,-0.11568909679740913,0.4153498871331829,0.3787103377686798,0.11775495231107835,0.04797441364605537,0.042105263157894646,-0.012463343108504388
2009-08-13,0.008524501153793948,0.013471691243400684,0.0588446901565784,0.030402852911843855,,,,,0.38349293205654367,-0.11433230657727844,0.3665710186513631,0.3345436940208182,0.11380323054331876,0.029269319856811915,0.02972972972972987,-0.006308579668348857
2009-08-14,0.00852450115379395,0.013471691243400684,0.0588446901565784,0.030402852911843855,,,,,0.3630136986301371,-0.08418079096045195,0.3125874125874124,0.27064984527493463,0.1332574031890661,0.024220724515585657,-0.001064395955295394,-0.04695590073201206
2009-08-15,0.00852450115379395,0.013471691243400684,0.0588446901565784,0.030402852911843855,,,,,0.3126649076517152,-0.09424473831253488,0.3153468815697267,0.2234700893880357,0.07839595375722541,0.0033010109345987804,-0.006878306878306817,-0.0615330520393812
2009-08-17,0.008524501153793948,0.013471691243400684,0.0588446901565784,0.030402852911843855,0.2975510653392342,3.9428297518382642,-7.1420986261365895,0.9205440719066934,0.29409070087036193,-0.08816749903956977,0.316916488222698,0.21133412042502941,0.022439377488237433,-0.0188094253823895,-0.023809523809523725,-0.10000000000000009
2009-08-18,0.008524501153793948,0.013471691243400684,0.0588446901565784,0.030402852911843855,,,,,0.3287292817679559,-0.1123595505617978,0.2726779661016947,0.2659367396593675,0.03775620280474645,-0.029086439983613266,-0.019226750261233105,-0.05913200723327294
2009-08-19,0.008524501153793948,0.013471691243400684,0.0588446901565784,0.030402852911843855,,,,,0.4118212397885632,-0.09101251422070544,0.2885538039753257,0.23499182434010724,0.029071803852889655,-0.013580246913580285,-0.03490759753593431,-0.08481911026484346
2009-08-20,0.00852450115379395,0.013471691243400684,0.0588446901565784,0.030402852911843855,,,,,0.3174464363795364,-0.09654912313784658,0.19629156010230187,0.2546641791044775,0.05719298245614035,-0.024832078159983784,-0.03357438016528913,-0.061737007324729753
2009-08-21,0.00852450115379395,0.013471691243400684,0.0588446901565784,0.030402852911843855,,,,,0.3157221985513421,-0.09974045235446782,0.23788335517693326,0.32957216737188544,0.09348441926345608,-0.0024650780608052036,-0.029784283513097032,0.0012391573729864103
2009-08-24,0.008524501153793948,0.013471691243400684,0.0588446901565784,0.030402852911843855,0.2925694639014067,3.7756396986688507,-8.07179933391341,0.8341220813188576,0.2660891089108912,-0.11135734072022163,0.3155680224403927,0.45422267309155484,0.07949349278930717,-0.014742014742014864,-0.031491997934950944,0.05018315018315023
2009-08-25,0.008524501153793948,0.013471691243400684,0.0588446901565784,0.030402852911843855,,,,,0.28347107438016517,-0.07752370329057445,0.32271468144044335,0.3879821958456975,0.13814584096738725,0.0174287471806438,-0.01546391752577303,0.069346542198514
